Epoch,Loss train,Loss val,Deviation train,Deviation val
52,0.010272947304389057,0.01697686665198382,0.17464010417461395,0.288606733083725
53,0.010138164548312916,0.016510479590472055,0.17234879732131958,0.2806781530380249
54,0.010393014725516824,0.016180555610095754,0.176681250333786,0.2750694453716278
55,0.009993677630144008,0.015971876242581534,0.16989251971244812,0.2715218961238861
56,0.009956794626572552,0.015873356777078965,0.1692655086517334,0.2698470652103424
57,0.01027870353530435,0.01588260952164145,0.17473796010017395,0.27000436186790466
58,0.00983253209029927,0.015980753828497493,0.16715304553508759,0.2716728150844574
59,0.009930208325386047,0.016164444825228524,0.1688135415315628,0.2747955620288849
60,0.009747808470445521,0.016230648054796105,0.16571274399757385,0.2759210169315338
61,0.00961439311504364,0.01618213688626009,0.16344468295574188,0.2750963270664215
62,0.010658375480595757,0.0162486030774958,0.18119238317012787,0.2762262523174286
63,0.010172675637637867,0.016217305379755357,0.17293548583984375,0.27569419145584106
64,0.010292658911031835,0.016296742593540865,0.1749752014875412,0.2770446240901947
65,0.010094211382024428,0.0164682900204378,0.17160159349441528,0.2799609303474426
66,0.009766618118566625,0.016527079484042,0.16603250801563263,0.280960351228714
67,0.010289695333032048,0.016490929266985727,0.1749248206615448,0.2803457975387573
68,0.00973344550413244,0.016550015000736013,0.16546857357025146,0.2813502550125122
69,0.009709272314520442,0.016694738584406236,0.16505762934684753,0.283810555934906
70,0.010041091371985042,0.016727202078875375,0.17069855332374573,0.28436243534088135
71,0.00986858325846055,0.016649183105019963,0.16776591539382935,0.28303611278533936
72,0.010360329466707566,0.016283775077146644,0.17612560093402863,0.2768241763114929
73,0.009878904503934523,0.016047372537500718,0.1679413765668869,0.2728053331375122
74,0.010320001665283652,0.01594390763955958,0.17544002830982208,0.2710464298725128
75,0.010431845398510204,0.015755688442903405,0.17734137177467346,0.2678467035293579
76,0.009538755697362563,0.01567729255732368,0.16215884685516357,0.26651397347450256
77,0.010047347230069777,0.015715825207093182,0.17080490291118622,0.2671690285205841
78,0.010295748710632324,0.015867911717470956,0.1750277280807495,0.2697544991970062
79,0.01028499533148373,0.016122171107460472,0.1748449206352234,0.274076908826828
